Date,Open,High,Low,Close,Volume
09/03/20,545,554,521.32,525.75,9071089
09/02/20,553.78,556.5,537.369,552.84,5886930
09/01/20,532.6,557.3895,532.45,556.55,9581907
08/31/20,521.16,531.99,517.58,529.56,4941409
08/28/20,532,539,522,523.89,4417517
08/27/20,537.775,541,521.2471,526.27,9062912
08/26/20,492.5,549.04,492.075,547.53,20373680
08/25/20,488.19,492.47,485.09,490.58,5727721
08/24/20,495.438,501,483.16,488.81,4762183
08/21/20,496.46,498.13,490,492.31,3921293
08/20/20,484.69,498.94,483.89,497.9,5132480
08/19/20,493.93,494.4985,483.5,484.53,3156218
08/18/20,484.35,495.3,482.8,491.87,3505518
08/17/20,484.19,486.24,479.1,482.35,2423545
08/14/20,482.82,488.325,480.21,482.68,2943487
08/13/20,478.4,484.45,476.45,481.33,3008933
08/12/20,471.34,482.49,470.18,475.47,5441243
08/11/20,479.75,480.92,466.55,466.93,7329226
08/10/20,493.35,497.4584,478.6269,483.38,4691185
08/07/20,505.45,508.29,486.68,494.73,5910348
08/06/20,504.11,510.82,498.7,509.08,3725861
08/05/20,508.68,510.1021,501.2,502.11,4313526
08/04/20,498.65,510.4436,498.65,509.64,5607968
08/03/20,490.86,503.09,490.23,498.62,5876190
07/31/20,488.29,494.8,484.5,488.88,5924310
07/30/20,480.7072,488.35,477.5101,485.8,6608569
07/29/20,492.25,494.92,484.13,484.48,6611769
07/28/20,496.02,497.7927,487.7601,488.51,5986727
07/27/20,484.51,496.92,482.31,495.65,7863069
07/24/20,468.77,487.17,467.54,480.45,7746247
07/23/20,491.13,491.9,472.0201,477.58,7722034
07/22/20,492.19,497.2,487.2,489.82,6954078
07/21/20,506,506.22,488.61,490.1,9127218
07/20/20,489.14,504.5,484.2001,502.41,11940310
07/17/20,494.87,503.59,484.14,492.99,24991350
07/16/20,526.48,535.54,504.3627,527.39,24498990
07/15/20,516.3,529,510.18,523.26,10066650
07/14/20,517.08,525.5,490.49,524.88,15083300
07/13/20,567.98,575.37,520.96,525.5,18399020
07/10/20,519.73,555.8799,511.28,548.73,21605590
07/09/20,508.4,510,495.78,507.76,5840541
07/08/20,498.576,505.1,493.81,502.78,5691682
07/07/20,497.311,504.82,490.83,493.16,5669870
07/06/20,480.77,499.5,479.8,493.81,7838990
07/02/20,485.64,492.28,475.5258,476.89,6351485
07/01/20,454,488.23,454,485.64,9705870
06/30/20,450.02,457.59,447,455.04,4198545
06/29/20,445.23,447.67,432.14,447.24,4843978
06/26/20,466.39,468.03,442.24,443.4,6804726
06/25/20,458.86,467.01,454,465.91,4134513
06/24/20,468.54,472.36,454,457.85,4826191
06/23/20,466.5,474.01,464.5,466.26,5948436
06/22/20,455.01,468.59,454.21,468.04,6272105
06/19/20,449.12,453.97,445.6,453.72,5933651
06/18/20,448.73,452.76,442.8,449.87,4277627
06/17/20,441.82,450.46,439.22,447.77,6529568
06/16/20,425.76,437.96,425.18,436.13,5514016
06/15/20,421.4,426.49,415.4238,425.5,4471499
06/12/20,429,434.06,412.45,418.07,6461127
06/11/20,428.2,445.57,424.1601,425.56,7462868
06/10/20,436,439.69,430.55,434.48,4896893
06/09/20,421.65,434.73,420.31,434.05,6796999
06/08/20,416,420.8,406.5,419.49,5851453
06/05/20,407.29,420.2392,404.25,419.6,5099561
06/04/20,422.39,428.71,410.03,414.33,5410529
06/03/20,426.95,427.1,418.05,421.97,4316044
06/02/20,425.87,427.59,419.46,427.31,3494801
06/01/20,418.83,426.72,415.98,425.92,3748573
05/29/20,417.46,420.295,411.85,419.73,5270484
05/28/20,417.24,422.3717,411.5,413.44,5660160
05/27/20,410.38,420.02,397.86,419.89,10446340
05/26/20,427.77,428.5,413.14,414.77,7881115
05/22/20,437,439.09,427.18,429.32,5422334
05/21/20,448.56,448.96,430.25,436.25,9117325
05/20/20,454.25,455.81,444,447.67,5607257
05/19/20,453.397,458.97,450.465,451.04,4810487
05/18/20,451.16,456.36,443.35,452.58,7780309
05/15/20,440.7,455,437.51,454.19,7243998
05/14/20,444.9,452.38,432.82,441.95,9007467
05/13/20,435.69,447,427.27,438.27,7014563
05/12/20,442,444.17,431.36,431.82,4598211
05/11/20,436.33,444.8899,435.56,440.52,5486037
05/08/20,434.14,442,433.6389,435.55,5054308
05/07/20,436.89,438.88,430.66,436.53,5650281
05/06/20,429.3,439.77,426.385,434.26,6660737
05/05/20,427.555,431,421.56,424.68,6286293
05/04/20,417.78,428.54,414.87,428.15,7799058
05/01/20,415.1,427.97,411.73,415.27,8299858
04/30/20,410.31,424.44,408,419.85,7953975
04/29/20,399.53,415.86,393.6,411.89,9693137
04/28/20,419.99,421,402.9101,403.83,10101230
04/27/20,425,429,420.84,421.38,6277480
04/24/20,425,427.17,415.88,424.99,8670362
04/23/20,419.26,438.413,419.26,426.7,13952330
04/22/20,429.725,433,413,421.42,21123770
04/21/20,444.77,447,425.6,433.83,23177551
04/20/20,435.17,444.49,430.56,437.49,12655820
04/17/20,431,432,414.695,422.96,12616260
04/16/20,437,449.52,431.61,439.17,16128670
04/15/20,413,434.98,412.25,426.75,13561220
04/14/20,397.5,417.82,394.8468,413.55,11580980
04/13/20,371.31,400.51,367.7003,396.72,11692920
04/09/20,371.06,372.1,363.03,370.72,7711296
04/08/20,374.01,378.39,368.31,371.12,6908879
04/07/20,380,381.33,369.34,372.28,7046438
04/06/20,365.22,380.29,361.71,379.96,8121240
04/03/20,367.47,370.9,357.51,361.76,4860768
04/02/20,364.08,370.99,360.06,370.08,4592477
04/01/20,376.05,380.233,361.02,364.08,6672454
03/31/20,367.93,383.01,366.44,375.5,9366464
03/30/20,363,377.8,361.17,370.96,8621964
03/27/20,359.09,368.56,353,357.12,7948775
03/26/20,344,363.84,341.73,362.99,7235016
03/25/20,361.02,362,339.17,342.39,8767171
03/24/20,369.99,372.93,353.0301,357.32,11638680
03/23/20,347.89,366.11,340.8838,360.27,13449380
03/20/20,342.31,350.49,332,332.83,10853850
03/19/20,324.33,348.51,316.82,332.03,10615960
03/18/20,302.395,331.5794,300,315.47,12593650
03/17/20,306.19,322.9,290.25,319.75,10013910
03/16/20,306.63,334.35,294.75,298.84,10559940
03/13/20,330.51,336.42,307.39,336.295,9458197
03/12/20,326.5,335.72,307.32,315.25,12071590
03/11/20,358.92,362.98,344.79,349.92,6058782
03/10/20,356.425,364.54,347.85,364.13,7604444
03/09/20,343.86,357.47,341.7209,346.49,7405458
03/06/20,367.7,371.31,356.85,368.97,8147165
03/05/20,381,391.4,368.6401,372.78,8746985
03/04/20,377.77,384.01,370.51,383.79,5487340
03/03/20,381.03,393.52,367.4,368.77,8364623
03/02/20,373.11,381.36,364.502,381.05,6997891
02/28/20,364.21,376.77,356.8,369.03,11178570
02/27/20,371.46,391.5624,370.5962,371.71,10967700
02/26/20,366.31,382,365,379.24,8961126
02/25/20,372,375.65,357.72,360.09,6481243
02/24/20,364.76,372.82,361,368.7,6936418
02/21/20,385.33,387.32,377.9008,380.07,3935618
02/20/20,386.56,389.7,376.68,386,4079425
02/19/20,388.12,392.95,384.9,386.19,4896368
02/18/20,379.3,389.54,379.19,387.78,5180400
02/14/20,381.47,385.15,379.4342,380.4,3736266
02/13/20,376.96,385.37,376.51,381.4,4485383
02/12/20,377.18,380.62,375.88,380.01,4624772
02/11/20,373.75,378.11,369.72,373.69,4772870
02/10/20,365,374.8,362.52,371.07,5294138
02/07/20,365.04,371.8,363.57,366.77,4385227
